Wohlgefallen	1
auflöste	1
Wochen	1
Monaten	1
vielmehr	1
aneignen	1
weiterbringen	1
Investition	1
investiert	1
Nächstes	1
beruflichen	1
Werdegang	1
aussieht	1
Praktikum	1
Startup	1
wolltet	1
schmälere	1
zählen	1
übrigens	1
Prokastination	1
Erkunde	1
Arbeitswelt	1
mach	1
draus	1
Sippschaft	1
überbewertet	1
prima	1
aufeinander	1
hocken	1
grenzen	1
wen	1
Etwas	1
Verabreden	1
meistens	1
Umfelds	1
Neue	1
sog	1
Bündnissen	1
unterbeschäftigt	1
beschäftigt	1
Bündnisse	1
hingebracht	1
ausgeschrieben	1
eures	1
kontaktiert	1
erhaltet	1
ausgeschriebenen	1
Betrug	1
verbreiten	1
glaubte	1
stimmte	1
aussuchte	1
werdet	1
niederzulassen	1
stimme	1
irgendeinen	1
schläfst	1
lebst	1
Facebook	1
Fortschritt	1
zielstrebig	1
eurer	1
Arbeitssuche	1
Eure	1
totzuschlagen	1
ausgesucht	1
Mitbewohner	1
Cousine	1
Bundesstaat	1
Museum	1
arbeitete	1
Arbeitsangebot	1
EventPlanerin	1
Museen	1
sandt	1
Zeile	1
klingt	1
jährigen	1
startbereite	1
Flugzeuge	1
begeben	1
Start	1
Kurswechsel	1
Alaska	1
Fidschi	1
landet	1
gilt	1
toller	1
Urlaub	1
inspirierender	1
TEDTalk	1
kommende	1
Generationen	1
hinweg	1
kennt	1
mitzuteilen	1
erlangt	1
Bande	1
Definiert	1
wisst	1
entscheidet	1
urlhttpwwwtedcomtalkslangdejinhaleeatoolthatletsyoutouchpixelshtmlurl	1
umgeben	1
schmaler	1
Jinha	1
komplett	1
auflösen	1
atemberaubenden	1
demonstriert	1
Stift	1
dreidimensionale	1
malen	1
Computerprototyp	1
hineinreichen	1
Objekte	1
manipulieren	1
lässtdescription	1
Fellowscomputersdesigninterface	1
designtechnologykeywords	1
titleJinha	1
packentitle	1
gesamten	1
Computergeschichte	1
verkleinern	1
Lücke	1
ausleben	1
Millimeter	1
Dicke	1
Touchscreenscheibe	1
erreichbar	1
überhaupt	1
drückt	1
verwandelt	1
physikalische	1
Pixeln	1
D	1
Chirurgen	1
Organen	1
üben	1
durchbrochen	1
Bildschirms	1
Geschicktheit	1
ausnutzen	1
Applied	1
Sciences	1
Mentor	1
Cati	1
Boulanger	1
neuentwickelt	1
Arbeitsplatz	1
umfunktioniert	1
Dadurch	1
transparenter	1
Tiefenkameras	1
Erfassen	1
Fingern	1
kombiniert	1
hochheben	1
DRaum	1
Fenster	1
Dateien	1
tatsächlichen	1
auswählen	1
Regal	1
greift	1
blättern	1
Zeilen	1
markieren	1
Touchpad	1
unterhalb	1
Fensters	1
Architekten	1
strecken	1
rotieren	1
Beispielen	1
Ganze	1
umdrehen	1
Sicher	1
Artikel	1
zurückzugeben	1
Sorgen	1
OnlineAugmentedAnkleidekabine	1
Sicht	1
erhält	1
befestigtes	1
durchsichtiges	1
Display	1
System	1
Körpers	1
weiterführend	1
physikalisch	1
solche	1
MIT	1
Media	1
Lab	1
Berater	1
Hirishi	1
Ishii	1
Rehmi	1
Post	1
reales	1
erstellt	1
verhält	1
runde	1
Magnet	1
dreidimensionales	1
sowohl	1
bewegen	1
zumindest	1
DRaumes	1
Effektiv	1
Schwerkraft	1
ausgeschaltet	1
kontrollieren	1
magnetische	1
Levitation	1
Antrieb	1
Erfassungstechnologien	1
kombinieren	1
digital	1
programmieren	1
Beschränkungen	1
Bewegungen	1
wiedergegeben	1
dauerhaft	1
gelassen	1
zB	1
Choreografien	1
weite	1
Entfernungen	1
Michael	1
Jordans	1
berühmter	1
Wurf	1
wirklichen	1
nachgeahmt	1
komplexe	1
Planetenbewegung	1
Physik	1
Computerbildschirmen	1
Textbüchern	1
reale	1
greifbare	1
berühren	1
befühlen	1
mächtig	1
spannender	1
momentan	1
Programmieren	1
ehen	1
trennen	1
angefangen	1
Grenzen	1
sprachen	1
entfernen	1
urlhttpwwwtedcomtalkslangdelisabuhowbookscanopenyourmindhtmlurl	1
Kindestagen	1
Lisa	1
wendet	1
erweitern	1
großartigen	1
persönlichen	1
Talk	1
Bücherndescription	1
keywordscreativitycultureentertainmentliteraturekeywords	1
titleLisa	1
beleben	1
könnentitle	1
Turnerin	1
Hunan	1
Athleten	1
Unkosten	1
bezahlt	1
Kulturrevolution	1
überlebt	1
sicherer	1
bezahlter	1
imaginären	1
Klavier	1
spiele	1
früh	1
AkrobatikTraining	1
Opernschule	1
schrieb	1
Schuldirektor	1
Moderator	1
Radioshow	1
mochten	1
ernst	1
unterstützten	1
Training	1
anzufangen	1
zweiter	1
Wahl	1
erhoffen	1
ungerecht	1
gesetzt	1
Berufung	1
Keiner	1
lehren	1
wendete	1
stillte	1
elterlichem	1
Schriftsteller	1
Musikerfamilie	1
Briefe	1
Fu	1
Lei	1
unabhängigen	1
konfuzianische	1
Jane	1
Eyre	1
Dutzend	1
inspiriert	1
Sanmaos	1
Gesamtwerk	1
Nan	1
Huaijin	1
Natürlich	1
verboten	1
Bauern	1
eignet	1
Propaganda	1
Hab	1
fünfte	1
Gebot	1
Erleuchtung	1
sollst	1
ehren	1
Ehre	1
konfuzianischen	1
Schuldgefühl	1
erneuern	1
Begegnung	1
vergleichenden	1
gewährt	1
zunächst	1
angeordnet	1
aufwachsen	1
persönliche	1
vergleichende	1
Neues	1
akademischen	1
Standardverfahren	1
Forschungsbereiche	1
Religionswissenschaft	1
Literaturwissenschaft	1
Gegenüberstellung	1
komplexeres	1
Themas	1
vergleichendes	1
Benjamin	1
Franklin	1
Walter	1
Isaacson	1
Adams	1
David	1
McCullough	1
Ereignis	1
beteiligt	1
drucken	1
Katharine	1
Graham	1
Warren	1
Buffet	1
Schneeball	1
Alice	1
Schroeder	1
vergleiche	1
dieselben	1
Genres	1
KingJamesBibel	1
Biff	1
Christopher	1
Moore	1
Kulturen	1
Campbells	1
wunderbarem	1
Lebendiger	1
Mythos	1
Campbell	1
mussten	1
widerstehen	1
wirtschaftlicher	1
politischer	1
spiritueller	1
psychologischer	1
Lust	1
Furcht	1
Pflicht	1
Fremdsprache	1
Lieblingsbücher	1
Sprachen	1
Sinfonie	1
Seevogel	1
Thomas	1
Merton	1
Wassers	1
Lebensweisheit	1
Taoismus	1
Alan	1
Watts	1
Anstatt	1
wieviel	1
Huch	1
Braut	1
Ohoh	1
magisches	1
Tor	1
einsam	1
durchgemacht	1
Traumes	1
wichtigster	1
Berührung	1
stammen	1
herkommen	1
Sogar	1
Wegen	1
glücklich	1
klarem	1
Mögen	1
urlhttpwwwtedcomtalkslangdeparulsehgalanodetoenvyhtmlurl	1
treibt	1
heimlich	1
erfassen	1
Parul	1
eloquenten	1
Betrachtung	1
untersucht	1
literarische	1
Werke	1
demonstrieren	1
Wissendescription	1
keywordsbookcultureliteratureloverelationshipssexwritingkeywords	1
titleParul	1
Ode	1
Neidtitle	1
beeindruckend	1
niedliches	1
Geografie	1
teuflischen	1
ausgebrütet	1
Mädchentoilette	1
versteckt	1
Notenbuch	1
Lehrerschreibtisch	1
tat	1
manipulierte	1
Rivalin	1
zurücklegen	1
Klassenkameraden	1
korrigierte	1
Eifersuchtsrausch	1
Fantasie	1
verdutzt	1
Gedanke	1
gefühlt	1
fühlte	1
bestraft	1
erwischt	1
störte	1
tiefgreifend	1
Babys	1
Primaten	1
Hüttensänger	1
anfällig	1
Hauptgrund	1
Mord	1
Eheleuten	1
erklären	1
analysiert	1
Übertreibung	1
untreue	1
Helena	1
Odyssee	1
König	1
Nacht	1
Shakespeare	1
Leselisten	1
USSchulen	1
dahin	1
Schall	1
Wahn	1
Gatsby	1
Fiesta	1
Madame	1
Bovary	1
Anna	1
Karenina	1
Mode	1
puncto	1
feiern	1
Jubiläums	1
seines	1
Meisterwerks	1
gründlichen	1
sexuellen	1
normalen	1
Wettstreits	1
Ding	1
Gefühle	1
schlafen	1
Kuchen	1
LavendelTee	1
eingetaucht	1
rau	1
Vision	1
erbarmungslos	1
Virginia	1
Woolf	1
zäh	1
eindrucksvoll	1
zusammenpassen	1
reduziert	1
Begehren	1
Hindernis	1
feste	1
Grundlage	1
Schmerzgrenze	1
konzipiert	1
Erzähler	1
Publikum	1
beinhalten	1
Messer	1
Rippen	1
stoßen	1
AmateurRomanautoren	1
kannte	1
Swanns	1
RomanReihe	1
Protagonisten	1
liebevoll	1
Geliebte	1
Proustsche	1
Flüsse	1
Warte	1
anderer	1
bereitet	1
bereiten	1
schreibt	1
Reiz	1
entdeckt	1
Instrumentensammlung	1
privaten	1
Folterkammer	1
hinzufügt	1
zugeben	1
notorisch	1
Prousts	1
einzuräumen	1
harte	1
ermüdend	1
hungriges	1
genährt	1
niedliche	1
Fotos	1
Instagram	1
verbindet	1
Eifersuchtsschübe	1
erfährt	1
lauscht	1
Diener	1
besticht	1
verteidigt	1
abstoßend	1
Anderes	1
Text	1
interpretieren	1
Denkmal	1
wissenschaftliche	1
Untersuchungen	1
echtem	1
intellektuellem	1
unerträglich	1
albern	1
Kern	1
schmerzhaften	1
betrifft	1
Je	1
schmerzhafter	1
Kummer	1
Demütigung	1
Verlust	1
Weisheit	1
entlockt	1
größeres	1
breiteres	1
Spektrum	1
Gefühlen	1
Sagt	1
grausame	1
öffnet	1
Enthüllt	1
Aggression	1
versteckten	1
Ehrgeiz	1
unsern	1
Anspruch	1
Lehrt	1
seltsamer	1
Intensität	1
besorgten	1
aufgesucht	1
Gedanken	1
verzehrt	1
betrügt	1
hinschaut	1
unschuldig	1
arme	1
Kreatur	1
grundlos	1
Verdacht	1
Stattdessen	1
bemerken	1
unabsichtliches	1
Lächelt	1
stößt	1
Hüter	1
Unterbewusstseins	1
schult	1
intensiv	1
zieht	1
Fantasien	1
illegale	1
veranlasst	1
erfinderisch	1
Michigan	1
festgenommen	1
erstellten	1
FacebookAccount	1
anstößige	1
widerliche	1
ganzes	1
ExFreundes	1
schieben	1
gebe	1
reagierte	1
Bewunderung	1
Welch	1
ungeheure	1
deplatzierte	1
Kreativität	1
Patricia	1
Lieblingsschriftstellerinnen	1
brillanteste	1
seltsamste	1
amerikanischen	1
Fremde	1
Zug	1
Sphäre	1
Membran	1
durchbohrt	1
berühmteste	1
Erdboden	1
verschwunden	1
Schmuck	1
leert	1
Bankkonto	1
manchen	1
Schande	1
neidvollen	1
eifersuchtsanfälligen	1
Währung	1
Neid	1
Tun	1
Besitz	1
Rätsels	1
Gehen	1
Baker	1
Street	1
Nemesis	1
Professor	1
Moriarty	1
geniale	1
Verbrecher	1
mochte	1
Inspector	1
Ratte	1
dringend	1
schäumt	1
sozusagen	1
Verbitterung	1
zusammenarbeiten	1
Napoleons	1
hereinkommt	1
neidisch	1
stolz	1
fügt	1
hinzu	1
schütteln	1
Male	1
gerührt	1
bewegend	1
emotionales	1
Plötzlich	1
bewundern	1
vorher	1
ginge	1
jemandes	1
Exzellenz	1
übelnehmen	1
aneinander	1
ausrichten	1
Notfallpläne	1
warten	1
Trost	1
enträtselt	1
zähmen	1
lädt	1
zusammenkommt	1
furchterregende	1
Marcel	1
befinden	1
exzellenter	1
urlhttpwwwtedcomtalkslangderobinnaglewhatidiscoveredinnewyorkcitytrashhtmlurl	1
Einwohner	1
erstaunliche	1
Robin	1
klingende	1
komplizierte	1
beantworten	1
aufdescription	1
keywordsanthropologybusinessculturekeywords	1
titleRobin	1
entdecktetitle	1
CampingAusflug	1
AdirondackGebirge	1
Wildnisgebiet	1
nördlichen	1
Staates	1
wunderschöner	1
funkelte	1
Blätter	1
gefärbtes	1
Pfad	1
beinahe	1
annehmen	1
Zeltplatz	1
Hütte	1
Klippe	1
blickte	1
kristallklaren	1
wunderschönen	1
See	1
auffiel	1
Hinter	1
Müllkippe	1
Quadratmeter	1
ApfelKerngehäusen	1
zusammengeballter	1
Aluminiumfolie	1
Turnschuh	1
erstaunt	1
Zeltenden	1
wegzubringen	1
hergebracht	1
aufräumen	1
verallgemeinerte	1
Istanbul	1
Rio	1
Paris	1
RecyclingStoffe	1
Individuen	1
Bürde	1
interviewte	1
Büros	1
Außenseiter	1
tiefer	1
Reinigungskraft	1
pflügte	1
Schnee	1
bemerkenswertes	1
aufregende	1
fragt	1
Gestank	1
präsent	1
schlimm	1
Deren	1
gewöhnten	1
auferlegen	1
Gefahr	1
Arbeitsministeriums	1
gefährlichsten	1
saust	1
häufig	1
passen	1
Autofahrer	1
Arbeiter	1
Giften	1
runterfallen	1
anrichten	1
Unbarmherzigkeit	1
Mülls	1
Bordsteinkante	1
Rückseite	1
Naturgewalt	1
Atmung	1
Zirkulation	1
legt	1
unsichtbar	1
welchem	1
Wagen	1
blockiert	1
Pause	1
nah	1
Kaffee	1
Lokal	1
trinkt	1
verhöhnen	1
ironisch	1
wichtigste	1
Arbeitskräfte	1
Wächter	1
entfernten	1
Behältern	1
quillen	1
Gefahren	1
bedrohen	1
realem	1
Krankheiten	1
Jahrzehnten	1
Jahrhunderten	1
Kontrolle	1
ausbreiten	1
schaden	1
Kram	1
wegwerfen	1
Platz	1
Motoren	1
fangen	1
stottern	1
Konsum	1
ausgebremst	1
bewerbe	1
Kapitalismus	1
weise	1
Wechselbeziehung	1
nötige	1
Kaffeebecher	1
Tasche	1
Wasserflasche	1
reparieren	1
reinigen	1
herumzutragen	1
vorschlagen	1
nachhaltig	1
human	1
liturgisch	1
regelmäßig	1
Uniformen	1
erwarten	1
Rückversicherung	1
Absonderungen	1
Abgestoßenen	1
Donner	1
griff	1
rannte	1
Treppen	1
herunter	1
PapierRecyclingRoute	1
Mittwoch	1
weinen	1
nickte	1
traf	1
Bemühungen	1
Planet	1
Spezies	1
beachten	1
inklusive	1
müssten	1
informiert	1
Nachhaltigkeit	1
StraßenrandRecycling	1
bemerkenswerter	1
Länder	1
blicken	1
verringert	1
Produktion	1
industrielle	1
Städtischer	1
woran	1
Abfallstroms	1
bemerkenswerte	1
Ihrer	1
dessen	1
sauber	1
wahrzunehmen	1
bedanken	1
urlhttpwwwtedcomtalkslangdemaysoonzayidigotproblemspalsyisjustonehtmlurl	1
descriptionIch	1
kündigt	1
ungeheuer	1
witzigen	1
erheiternden	1
treffen	1
Elegant	1
scharfsinnig	1
arabischamerikanische	1
Philanthropin	1
Fürsprecherin	1
mitdescription	1
keywordscomedyentertainmentwomenkeywords	1
titleMaysoon	1
davontitle	1
reicht	1
betrunken	1
Arzt	1
schnitt	1
Richtungen	1
schnürte	1
armen	1
Kleinen	1
Darum	1
infantile	1
Schaut	1
anstrengend	1
Kreuzung	1
genetisch	1
Geburtsfehler	1
Gebärmutter	1
verhext	1
Cousins	1
Grades	1
Unfälle	1
warnen	1
Mitleid	1
Behindertsein	1
geträumt	1
Kommt	1
Weihnachten	1
Kreise	1
Parkplatz	1
seht	1
Sechzehn	1
Behindertenparkplätze	1
Olympiade	1
Unterdrückung	1
bekäme	1
Goldmedaille	1
Palästinenserin	1
Muslima	1
lebe	1
fühlt	1
Cliffside	1
Park	1
Gebrechen	1
Wohnort	1
Initialen	1
Mantra	1
Vaters	1
wischten	1
wischte	1
öffentliche	1
verklagten	1
Schulsystem	1
Pantoffel	1
übergebraten	1
Fersen	1
Füße	1
platzierte	1
herumlief	1
Taktiken	1
Dollarnote	1
baumeln	1
fange	1
innere	1
Stripperin	1
Champion	1
abbekommen	1
Damals	1
gemerkt	1
Italiener	1
angebracht	1
hielten	1
hasse	1
Moslems	1
Wahlkampfmotto	1
durchaus	1
besorgt	1
Ramadan	1
verhungern	1
Körperfett	1
Monate	1
Fasten	1
untergang	1
Kinderspiel	1
gesteppt	1
Total	1
Physiotherapie	1
schickten	1
Tanzschule	1
chic	1
Freundinnen	1
Absätze	1
trugen	1
Küste	1
Kriegsgebiet	1
Palästina	1
zurückgehen	1
Madonna	1
trank	1
Milch	1
Hirschkühen	1
geschröpft	1
Tote	1
getunkt	1
brannte	1
Wunderkur	1
langweilig	1
Standup	1
Comedian	1
bläuten	1
allem	1
General	1
Hospital	1
mitzuspielen	1
Aufgrund	1
Förderung	1
Minderheiten	1
tolles	1
Stipendium	1
Arizona	1
State	1
vertrat	1
quasi	1
Hausäffchen	1
liebten	1
erledigte	1
cleveren	1
Jedes	1
Glasmenagerie	1
spielte	1
schluchzten	1
Abschlussjahr	1
plante	1
Titel	1
tanzen	1
Jackson	1
langsam	1
jubelte	1
bekomme	1
endlich	1
Sherry	1
Brown	1
Leiterin	1
Katze	1
erschossen	1
befürchteten	1
hinkriegen	1
regelrecht	1
imitierte	1
erbärmlicherweise	1
körperlich	1
gesunde	1
Behinderte	1
zog	1
Statistin	1
Restaurantgast	1
bester	1
aufsteigen	1
glorifiziertes	1
Möbelstück	1
Hinterkopf	1
erkennbar	1
lockerflockigen	1
ethnischen	1
behinderten	1
einstellten	1
Regel	1
Whoopi	1
Goldberg	1
Roseanne	1
Barr	1
Ellen	1
Komikerinnen	1
berühmte	1
Komiker	1
Komikers	1
Mädel	1
Fahrerin	1
Clubs	1
aufgetreten	1
Nahen	1
unzensiert	1
unverhüllt	1
Gerücht	1
witzig	1
schreiend	1
komisch	1
begannen	1
Bruder	1
Dean	1
Obeidallah	1
Amerikanischen	1
ComedyFestival	1
Jähriges	1
feiert	1
negative	1
Amerikanern	1
arabischer	1
Südasien	1
Arabien	1
synonym	1
Gleichstellung	1
Arabern	1
anzukommen	1
Durchbruch	1
Nachrichtensendung	1
Countdown	1
with	1
Abschlussball	1
angezogen	1
schoben	1
drehenden	1
Bühnenmanagerin	1
Fünf	1
live	1
Gastgebers	1
festhalten	1
rollte	1
Interview	1
versaut	1
laden	1
lud	1
VollzeitMitarbeiter	1
klebte	1
Tolles	1
Drecksäcke	1
grausam	1
lustig	1
World	1
Wide	1
Web	1
Freiwild	1
Videos	1
anschaue	1
Kommentare	1
bekloppt	1
Favorit	1
Armer	1
HängelippenTerrorist	1
ne	1
Krankheit	1
beten	1
schlug	1
Credits	1
aufzunehmen	1
Drehbuchautorin	1
sichtbar	1
Behinderten	1
Applaus	1
wert	1
Los	1
unterrepräsentierteste	1
Unterhaltungsbranche	1
Ärzte	1
sitze	1
aufgewachsen	1
hoffe	1
positiveres	1
Hass	1
erziehen	1
Umwegen	1
Teppich	1
neben	1
SeifenopernStar	1
Susan	1
Lucci	1
ikonischen	1
Lorraine	1
Arbus	1
Adam	1
Sandler	1
Idol	1
wunderbaren	1
Dave	1
Matthews	1
Hauptfigur	1
ComedyTour	1
Arabs	1
Gone	1
Wild	1
gereist	1
Repräsentantin	1
Bundesstaats	1
Democratic	1
National	1
Committee	1
Maysoons	1
Kids	1
wohltätigen	1
Verein	1
palästinensischen	1
Flüchtlingskindern	1
Bruchteil	1
auftrat	1
Schmetterling	1
Biene	1
sticht	1
Parkinson	1
zappelt	1
LiveAuftritt	1
widme	1
Gedenken	1
Möge	1
Seele	1
gnädig	1
Papa	1
könnt	1
urlhttpwwwtedcomtalkslangdejasonpontincantechnologysolveourbigproblemshtmlurl	1
descriptionIm	1
katapultierte	1
Aldrins	1
historisches	1
Betreten	1
Mondes	1
Zeitalter	1
voller	1
überwältigende	1
Kraft	1
Schnellvorlauf	1
vorzuzeigen	1
Jason	1
Pontin	1
sinddescription	1
keywordsNASAastronomyspacetechnologykeywords	1
title	1
Kann	1
lösentitle	1
lösten	1
Juli	1
kletterte	1
Mondlandefähre	1
stieg	1
hinab	1
Ruhe	1
grauen	1
Mondoberfläche	1
ausdauernden	1
gemeinschaftlichen	1
Bestrebens	1
ApolloProgramm	1
Friedensmobilisierung	1
gelangen	1
investierte	1
Milliarden	1
Dollar	1
entsprechend	1
heutigem	1
Bundeshaushaltes	1
schuf	1
Arbeitsplätze	1
erforderte	1
Zusammenarbeit	1
Universitäten	1
Behörden	1
starben	1
darunter	1
ApolloProgramms	1
zwölf	1
Oberfläche	1
beschritten	1
älteste	1
brachten	1
Kilogramm	1
altes	1
Gestein	1
betonten	1
gemeinsames	1
Zuhause	1
klein	1
zerbrechlich	1
Zynisch	1
Sowjets	1
Nation	1
Raketen	1
Kennedys	1
Rice	1
Zeitgenossen	1
Sieg	1
Krieges	1
jener	1
stärkste	1
Erstaunens	1
übernatürlichen	1
Kräfte	1
Großartiges	1
Mondlandung	1
Kulisse	1
Serie	1
Triumphe	1
Fließband	1
Flugzeug	1
Penicillin	1
Impfstoff	1
Tuberkulose	1
Polio	1
Pocken	1
ausgerottet	1
schien	1
Alvin	1
Toffler	1
beschleunigenden	1
Vorstoß	1
nannte	1
Boot	1
Segeln	1
fortbewegen	1
flog	1
Mannschaft	1
Kilometern	1
pro	1
Wesen	1
unbekümmerte	1
Optimismus	1
verdampft	1
gehofft	1
saubere	1
mittlerweile	1
unlösbar	1
Fünfjähriger	1
Abheben	1
warnte	1
feurigen	1
Auspuff	1
SaturnVRakete	1
Ahnung	1
Mondmission	1
hundertprozentig	1
Kolonien	1
Ausspruch	1
Plattitüde	1
Technologen	1
abgelenkt	1
belanglosen	1
Spielzeugen	1
iPhones	1
Algorithmen	1
automatischen	1
Geschäftsverkehr	1
beschleunigen	1
falsch	1
verlängert	1
biedere	1
zugibt	1
letzter	1
ehrgeizige	1
gefördert	1
Intel	1
Apple	1
Genentech	1
Märkte	1
Besonderen	1
Prämien	1
Risikoanleger	1
weltverändernde	1
wachsende	1
erfundene	1
Selbst	1
risikofreundlichen	1
zogen	1
Winzige	1
Investitionen	1
Ausstiegsmöglichkeit	1
Investoren	1
Mühe	1
rentabel	1
investieren	1
enormes	1
Eigenkapital	1
erfordern	1
langwierig	1
unmittelbaren	1
kommerziellen	1
komplizierter	1
tiefgründiger	1
entscheiden	1
beheben	1
Entscheidung	1
öffentlicher	1
Beliebtheit	1
wichtigere	1
scheitern	1
Energieverbrauchs	1
fortgeschrittenen	1
erneuerbaren	1
wirtschaftlich	1
Kohle	1
Erdgas	1
Erdöl	1
alternative	1
Energiequellen	1
preislich	1
mithalten	1
Entwickler	1
Unternehmensführer	1
Wirtschaftswissenschaftler	1
Praktiken	1
Energien	1
vorantreiben	1
Hauptsächlich	1
erheblicher	1
Zuwachs	1
Energietechnologien	1
erhöhter	1
Kohlenstoff	1
derzeitigen	1
Energiepolitik	1
aufnehmen	1
wiedergeben	1
tiefgründige	1
technisch	1
lösbar	1
erschienen	1
geglaubt	1
Scheitern	1
Lebensmittelversorgung	1
Krisen	1
katastrophale	1
Lebensmittelverteilung	1
Ernteertrag	1
Lagerung	1
Transport	1
Lebensmitteln	1
Hungersnot	1
mangelhafte	1
Regierungen	1
Letztlich	1
Problemen	1
entzogen	1
Nixon	1
welchen	1
verflixt	1
widerstandsfähig	1
Therapie	1
effektive	1
realistische	1
Therapien	1
Wirklichkeit	1
Schwierige	1
Elemente	1
vorhanden	1
Führende	1
Öffentlichkeit	1
Institutionen	1
technisches	1
Apollomission	1
Metapher	1
Kriterien	1
Modell	1
dramatischmitreißenden	1
Kampf	1
schwierige	1
gefährliche	1
Heldentat	1
beliebte	1
ScienceFictionMythologie	1
Erforschung	1
Sonnensystems	1
allermeisten	1
entfernt	1
diskutabel	1
gelöst	1
schwieriger	1
Weiß	1
jedenfalls	1
urlhttpwwwtedcomtalkslangdejoshuafoerfeatsofmemoryanyonecandohtmlurl	1
descriptionEs	1
kürzester	1
Tausende	1
Karten	1
mehreren	1
Decks	1
Joshua	1
nennt	1
beachtenswerteste	1
eingeschlossen	1
erlernendescription	1
keywordsbrainculturememoryneurosciencesciencekeywords	1
titleJoshua	1
Gedächtnisleistungen	1
jedermanntitle	1
einladen	1
Stell	1
Betrachte	1
Material	1
übergewichtiger	1
FKKler	1
Fahrrädern	1
nacktes	1
Fahrradrennen	1
strampeln	1
schwitzen	1
wabbeln	1
krachen	1
Fahrräder	1
Räder	1
kreuz	1
quer	1
Speichen	1
verkeilen	1
prekären	1
Stellen	1
Schwelle	1
Diele	1
Flur	1
Wohnungstür	1
genieße	1
winkt	1
Pferdes	1
Einem	1
spüren	1
blaues	1
kitzelt	1
riechst	1
Schokokeks	1
schiebt	1
Geh	1
Wohnzimmer	1
Leistung	1
Kleider	1
bedecken	1
Allernötigste	1
singt	1
Hit	1
Me	1
One	1
More	1
Time	1
Wohnzimmertisch	1
folge	1
Boden	1
Pflasterstraße	1
ersetzt	1
Ofen	1
Zinnmann	1
Vogelscheuche	1
Löwe	1
entgegen	1
hüpfen	1
Okay	1
öffne	1
bizarren	1
Wettbewerb	1
Frühling	1
abgehalten	1
United	1
States	1
Memory	1
Championship	1
berichten	1
erwartete	1
Jahrestagung	1
Inselbegabten	1
vorzufinden	1
Damen	1
unterschiedlichem	1
Hygienestandard	1
prägten	1
einmaligem	1
Betrachten	1
Hunderte	1
Lernten	1
Dutzenden	1
Aberdutzenden	1
Unbekannten	1
Gedichte	1
konkurrierten	1
schnellsten	1
übernatürliche	1
Fähigkeiten	1
unterhalten	1
England	1
hergekommen	1
besttrainierten	1
Inselbegabter	1
durchschnittliches	1
antritt	1
Durchschnittsgedächtnis	1
mittels	1
antiker	1
Gedächtniskunststücke	1
vollführen	1
Dieselben	1
nutzte	1
mittelalterliche	1
Gelehrte	1
Wow	1
standen	1
Wettkampfhalle	1
wunderbare	1
brillante	1
exzentrische	1
Josh	1
amerikanischer	1
Kennst	1
Nee	1
USFernsehen	1
seltsamen	1
getroffen	1
Gedächtnisverlust	1
vermutlich	1
schlechteste	1
Obwohl	1
tragisch	1
Spektrums	1
Kim	1
Peek	1
Vorlage	1
Dustin	1
Hoffmans	1
Rain	1
Nachmittag	1
Bücherei	1
Salt	1
Lake	1
Telefonbücher	1
Altertum	1
Latein	1
Mittelalter	1
Besonders	1
faszinierte	1
nahezu	1
fremd	1
investierten	1
aufwändig	1
möblierten	1
Jahrtausende	1
Alphabet	1
Schriftrolle	1
Kodex	1
Buchdruck	1
Photographie	1
Smartphone	1
extern	1
lagern	1
fundamental	1
auszugliedern	1
ermöglicht	1
kulturell	1
behaupten	1
kognitiv	1
Ohne	1
Notwendigkeit	1
leidenschaftlich	1
GedächtnisWettkampf	1
Wettkämpfe	1
Bann	1
gezogen	1
Forschungsgruppe	1
College	1
Anatomie	1
Gehirne	1
klüger	1
Kognitionstests	1
Eigentlich	1
allerdings	1
interessanten	1
vielsagenden	1
Gedächtnismeisters	1
Kontrollperson	1
fMRIMaschine	1
scannt	1
Gesichter	1
Schneeflocken	1
Regionen	1
aufleuchten	1
räumliche	1
Navigieren	1
Wettrüsten	1
schnelleren	1
Einprägen	1
auftrumpft	1
Feldes	1
aufholen	1
Ben	1
Pridmore	1
dreimaliger	1
GedächtnisWeltmeister	1
gemischte	1
Einziger	1
gemeistert	1
verwendete	1
genaue	1
Binärzahlen	1
halben	1
Unmenge	1
verschiedenste	1
Wettkämpfen	1
basieren	1
elaborative	1
encoding	1
genannte	1
BäckerBäckerParadox	1
illustriert	1
elegant	1
lautet	1
Personen	1
selbe	1
späteren	1
komme	1
geringerer	1
Wahrscheinlichkeit	1
Bäckerberuf	1
Gleiches	1
unterschiedliches	1
Erinnerungsvermögen	1
unabhängig	1
Erinnerungsstücken	1
schwirren	1
Bäckers	1
komische	1
weiße	1
Mützen	1
Mehl	1
riechen	1
verknüpfen	1
Erinnerte	1
wiederzufinden	1
Information	1
verknüpft	1
weder	1
existierenden	1
Gedächtnisfragmenten	1
ausgefeilteren	1
hierfür	1
datiert	1
Festmahl	1
zuständig	1
damals	1
Party	1
schmeißen	1
engagierte	1
DJ	1
verlässt	1
Halle	1
begräbt	1
Gäste	1
Unkenntlichkeit	1
entstellt	1
niemand	1
bestattet	1
Tragödie	1
Überlebende	1
Katastrophe	1
schließt	1
begreift	1
welcher	1
Verbliebenden	1
Trümmer	1
Verstorbenen	1
verstand	1
intuitiv	1
wörtliche	1
Anweisungen	1
Kollegen	1
visuelles	1
räumliches	1
Würde	1
zehn	1
wiederholen	1
